obs_cd,date,addr,x,y,idx,SO2,CO,O3,NO2,PM10,PM25
111121,2017-01-01,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17167-111121,0.00541666666666667,1,0.005125,0.0566666666666667,81.4166666666667,64.25
111121,2017-01-02,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17168-111121,0.00558333333333333,0.926086956521739,0.033375,0.04525,108.291666666667,82.3333333333333
111121,2017-01-03,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17169-111121,0.005125,0.7,0.013625,0.0490833333333333,72.9166666666667,49.7916666666667
111121,2017-01-04,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17170-111121,0.00508333333333333,0.8625,0.021625,0.0566666666666667,50.9583333333333,34.375
111121,2017-01-05,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17171-111121,0.00395833333333333,0.645833333333333,0.021375,0.0448333333333333,34.6666666666667,23.125
111121,2017-01-06,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17172-111121,0.00331818181818182,0.459090909090909,0.0138333333333333,0.0400869565217391,18.4090909090909,13.8636363636364
111121,2017-01-07,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17173-111121,0.004125,0.770833333333333,0.007,0.0559583333333333,51.6666666666667,40.5
111121,2017-01-08,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17174-111121,0.00329166666666667,0.470833333333333,0.030625,0.0364166666666667,29.75,22.9583333333333
111121,2017-01-09,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17175-111121,0.00479166666666667,0.570833333333333,0.030875,0.02125,54.5833333333333,46.3333333333333
111121,2017-01-10,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17176-111121,0.00345833333333333,0.304166666666667,0.029,0.02,29.7916666666667,16.4166666666667
111121,2017-01-11,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17177-111121,0.00354166666666667,0.3375,0.018,0.0317916666666667,23.7083333333333,13.7083333333333
111121,2017-01-12,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17178-111121,0.00375,0.354166666666667,0.029375,0.0281666666666667,28.3333333333333,16.9583333333333
111121,2017-01-13,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17179-111121,0.00329166666666667,0.2875,0.025875,0.0182083333333333,27.5,13.2916666666667
111121,2017-01-14,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17180-111121,0.003125,0.279166666666667,0.028625,0.0113333333333333,43.7083333333333,11.6666666666667
111121,2017-01-15,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17181-111121,0.00291666666666667,0.345833333333333,0.026125,0.0215416666666667,26.1666666666667,14.3333333333333
111121,2017-01-16,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17182-111121,0.00366666666666667,0.6375,0.00925,0.0480416666666667,43.9583333333333,26.4583333333333
111121,2017-01-17,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17183-111121,0.006375,1.07916666666667,0.004625,0.0692083333333333,71.5,50.9583333333333
111121,2017-01-18,중구 덕수궁길 15 (시청서소문별관 3동),126.97466,37.564309999999999,17184-111121,0.00670833333333333,0.945833333333333,0.008875,0.0562083333333333,93.625,76.7916666666667
